,year,pop,lifeexp,gdppercap,country,continent
435,1967.0,4049146.0,56.751000000000005,1653.7230029999998,dominican republic,americas
436,1972.0,4671329.0,59.631,2189.874499,dominican republic,americas
437,1977.0,5302800.0,61.788000000000004,2681.9889,dominican republic,americas
438,1982.0,5968349.0,63.727,2861.092386,dominican republic,americas
439,1987.0,6655297.0,66.046,2899.842175,dominican republic,americas
440,1992.0,7351181.0,68.457,3044.214214,dominican republic,americas
441,1997.0,7992357.0,69.957,3614.101285,dominican republic,americas
442,2002.0,8650322.0,70.847,4563.808154,dominican republic,americas
443,2007.0,9319622.0,72.235,6025.374752000001,dominican republic,americas
444,1952.0,3548753.0,48.357,3522.110717,ecuador,americas
445,1957.0,4058385.0,51.356,3780.5466509999997,ecuador,americas
446,1962.0,4681707.0,54.64,4086.114078,ecuador,americas
447,1967.0,5432424.0,56.678000000000004,4579.074215,ecuador,americas
448,1972.0,6298651.0,58.79600000000001,5280.99471,ecuador,americas
449,1977.0,7278866.0,61.31,6679.62326,ecuador,americas
450,1982.0,8365850.0,64.342,7213.7912670000005,ecuador,americas
451,1987.0,9545158.0,67.23100000000001,6481.776993,ecuador,americas
452,1992.0,10748394.0,69.613,7103.702595000001,ecuador,americas
453,1997.0,11911819.0,72.312,7429.455876999999,ecuador,americas
454,2002.0,12921234.0,74.173,5773.0445119999995,ecuador,americas
455,2007.0,13755680.0,74.994,6873.262326000001,ecuador,americas
456,1952.0,22223309.0,41.893,1418.822445,egypt,africa
457,1957.0,25009741.0,44.443999999999996,1458.915272,egypt,africa
458,1962.0,28173309.0,46.992,1693.335853,egypt,africa
459,1967.0,31681188.0,49.293,1814.880728,egypt,africa
460,1972.0,34807417.0,51.137,2024.0081469999998,egypt,africa
461,1977.0,38783863.0,53.318999999999996,2785.493582,egypt,africa
462,1982.0,45681811.0,56.006,3503.729636,egypt,africa
463,1987.0,52799062.0,59.797,3885.4607100000003,egypt,africa
464,1992.0,59402198.0,63.674,3794.755195,egypt,africa
465,1997.0,66134291.0,67.217,4173.181797,egypt,africa
466,2002.0,73312559.0,69.806,4754.604414,egypt,africa
467,2007.0,80264543.0,71.33800000000001,5581.180998,egypt,africa
468,1952.0,2042865.0,45.262,3048.3029,el salvador,americas
469,1957.0,2355805.0,48.57,3421.523218,el salvador,americas
470,1962.0,2747687.0,52.306999999999995,3776.8036270000002,el salvador,americas
471,1967.0,3232927.0,55.855,4358.595393,el salvador,americas
472,1972.0,3790903.0,58.207,4520.246008,el salvador,americas
473,1977.0,4282586.0,56.696000000000005,5138.922374,el salvador,americas
474,1982.0,4474873.0,56.604,4098.344175,el salvador,americas
475,1987.0,4842194.0,63.153999999999996,4140.442097,el salvador,americas
476,1992.0,5274649.0,66.798,4444.2317,el salvador,americas
477,1997.0,5783439.0,69.535,5154.825496,el salvador,americas
478,2002.0,6353681.0,70.734,5351.568665999999,el salvador,americas
479,2007.0,6939688.0,71.878,5728.353514,el salvador,americas
480,1952.0,216964.0,34.482,375.6431231,equatorial guinea,africa
481,1957.0,232922.0,35.983000000000004,426.0964081,equatorial guinea,africa
482,1962.0,249220.0,37.485,582.8419713999999,equatorial guinea,africa
483,1967.0,259864.0,38.986999999999995,915.5960025,equatorial guinea,africa
484,1972.0,277603.0,40.516,672.4122571,equatorial guinea,africa
485,1977.0,192675.0,42.023999999999994,958.5668124,equatorial guinea,africa
486,1982.0,285483.0,43.662,927.8253427000001,equatorial guinea,africa
487,1987.0,341244.0,45.663999999999994,966.8968149,equatorial guinea,africa
488,1992.0,387838.0,47.545,1132.055034,equatorial guinea,africa
489,1997.0,439971.0,48.245,2814.480755,equatorial guinea,africa
490,2002.0,495627.0,49.348,7703.4959,equatorial guinea,africa
491,2007.0,551201.0,51.57899999999999,12154.08975,equatorial guinea,africa
492,1952.0,1438760.0,35.928000000000004,328.94055710000004,eritrea,africa
493,1957.0,1542611.0,38.047,344.16188589999996,eritrea,africa
494,1962.0,1666618.0,40.158,380.99584330000005,eritrea,africa
495,1967.0,1820319.0,42.18899999999999,468.7949699,eritrea,africa
496,1972.0,2260187.0,44.141999999999996,514.3242081999999,eritrea,africa
497,1977.0,2512642.0,44.535,505.7538077,eritrea,africa
498,1982.0,2637297.0,43.89,524.8758493,eritrea,africa
499,1987.0,2915959.0,46.453,521.1341333,eritrea,africa
500,1992.0,3668440.0,49.99100000000001,582.8585102000001,eritrea,africa
501,1997.0,4058319.0,53.378,913.4707900000001,eritrea,africa
502,2002.0,4414865.0,55.24,765.3500015,eritrea,africa
503,2007.0,4906585.0,58.04,641.3695236000001,eritrea,africa
504,1952.0,20860941.0,34.078,362.1462796,ethiopia,africa
505,1957.0,22815614.0,36.667,378.90416319999997,ethiopia,africa
506,1962.0,25145372.0,40.059,419.4564161,ethiopia,africa
507,1967.0,27860297.0,42.115,516.1186438,ethiopia,africa
508,1972.0,30770372.0,43.515,566.2439442000001,ethiopia,africa
509,1977.0,34617799.0,44.51,556.8083834,ethiopia,africa
510,1982.0,38111756.0,44.916000000000004,577.8607471,ethiopia,africa
511,1987.0,42999530.0,46.684,573.7413142000001,ethiopia,africa
512,1992.0,52088559.0,48.091,421.3534653,ethiopia,africa
513,1997.0,59861301.0,49.402,515.8894013,ethiopia,africa
514,2002.0,67946797.0,50.725,530.0535319,ethiopia,africa
515,2007.0,76511887.0,52.946999999999996,690.8055759,ethiopia,africa
516,1952.0,4090500.0,66.55,6424.519071,finland,europe
517,1957.0,4324000.0,67.49,7545.415386,finland,europe
518,1962.0,4491443.0,68.75,9371.842561,finland,europe
519,1967.0,4605744.0,69.83,10921.63626,finland,europe
520,1972.0,4639657.0,70.87,14358.8759,finland,europe
521,1977.0,4738902.0,72.52,15605.422830000001,finland,europe
522,1982.0,4826933.0,74.55,18533.15761,finland,europe
523,1987.0,4931729.0,74.83,21141.01223,finland,europe
524,1992.0,5041039.0,75.7,20647.16499,finland,europe
525,1997.0,5134406.0,77.13,23723.9502,finland,europe
526,2002.0,5193039.0,78.37,28204.59057,finland,europe
527,2007.0,5238460.0,79.313,33207.0844,finland,europe
528,1952.0,42459667.0,67.41,7029.809327,france,europe
529,1957.0,44310863.0,68.93,8662.834898000001,france,europe
530,1962.0,47124000.0,70.51,10560.48553,france,europe
531,1967.0,49569000.0,71.55,12999.91766,france,europe
532,1972.0,51732000.0,72.38,16107.19171,france,europe
533,1977.0,53165019.0,73.83,18292.635140000002,france,europe
534,1982.0,54433565.0,74.89,20293.89746,france,europe
535,1987.0,55630100.0,76.34,22066.44214,france,europe
536,1992.0,57374179.0,77.46,24703.79615,france,europe
537,1997.0,58623428.0,78.64,25889.78487,france,europe
538,2002.0,59925035.0,79.59,28926.032339999998,france,europe
539,2007.0,61083916.0,80.657,30470.0167,france,europe
540,1952.0,420702.0,37.003,4293.476475,gabon,africa
541,1957.0,434904.0,38.999,4976.198099,gabon,africa
542,1962.0,455661.0,40.489000000000004,6631.4592219999995,gabon,africa
543,1967.0,489004.0,44.598,8358.761987,gabon,africa
544,1972.0,537977.0,48.69,11401.948409999999,gabon,africa
545,1977.0,706367.0,52.79,21745.57328,gabon,africa
546,1982.0,753874.0,56.56399999999999,15113.36194,gabon,africa
547,1987.0,880397.0,60.19,11864.408440000001,gabon,africa
548,1992.0,985739.0,61.36600000000001,13522.157519999999,gabon,africa
549,1997.0,1126189.0,60.461000000000006,14722.841880000002,gabon,africa
550,2002.0,1299304.0,56.761,12521.71392,gabon,africa
551,2007.0,1454867.0,56.735,13206.48452,gabon,africa
552,1952.0,284320.0,30.0,485.2306591,gambia,africa
553,1957.0,323150.0,32.065,520.9267111,gambia,africa
554,1962.0,374020.0,33.896,599.650276,gambia,africa
555,1967.0,439593.0,35.857,734.7829124,gambia,africa
556,1972.0,517101.0,38.308,756.0868363,gambia,africa
557,1977.0,608274.0,41.842,884.7552507000001,gambia,africa
558,1982.0,715523.0,45.58,835.8096107999999,gambia,africa
559,1987.0,848406.0,49.265,611.6588611000001,gambia,africa
560,1992.0,1025384.0,52.644,665.6244126,gambia,africa
561,1997.0,1235767.0,55.861000000000004,653.7301704,gambia,africa
562,2002.0,1457766.0,58.041000000000004,660.5855997,gambia,africa
563,2007.0,1688359.0,59.448,752.7497265,gambia,africa
564,1952.0,69145952.0,67.5,7144.114393000001,germany,europe
565,1957.0,71019069.0,69.1,10187.82665,germany,europe
566,1962.0,73739117.0,70.3,12902.46291,germany,europe
567,1967.0,76368453.0,70.8,14745.62561,germany,europe
568,1972.0,78717088.0,71.0,18016.180269999997,germany,europe
569,1977.0,78160773.0,72.5,20512.92123,germany,europe
570,1982.0,78335266.0,73.8,22031.532740000002,germany,europe
571,1987.0,77718298.0,74.847,24639.18566,germany,europe
572,1992.0,80597764.0,76.07,26505.30317,germany,europe
573,1997.0,82011073.0,77.34,27788.88416,germany,europe
574,2002.0,82350671.0,78.67,30035.80198,germany,europe
575,2007.0,82400996.0,79.406,32170.37442,germany,europe
576,1952.0,5581001.0,43.148999999999994,911.2989371,ghana,africa
577,1957.0,6391288.0,44.778999999999996,1043.5615369999998,ghana,africa
578,1962.0,7355248.0,46.452,1190.0411179999999,ghana,africa
579,1967.0,8490213.0,48.071999999999996,1125.69716,ghana,africa
580,1972.0,9354120.0,49.875,1178.223708,ghana,africa
581,1977.0,10538093.0,51.756,993.2239571,ghana,africa
582,1982.0,11400338.0,53.744,876.032569,ghana,africa
583,1987.0,14168101.0,55.729,847.0061135,ghana,africa
584,1992.0,16278738.0,57.501000000000005,925.0601539999999,ghana,africa
585,1997.0,18418288.0,58.556000000000004,1005.2458119999999,ghana,africa
586,2002.0,20550751.0,58.453,1111.9845779999998,ghana,africa
587,2007.0,22873338.0,60.022,1327.60891,ghana,africa
588,1952.0,7733250.0,65.86,3530.690067,greece,europe
589,1957.0,8096218.0,67.86,4916.299889,greece,europe
590,1962.0,8448233.0,69.51,6017.190732999999,greece,europe
591,1967.0,8716441.0,71.0,8513.097016,greece,europe
592,1972.0,8888628.0,72.34,12724.82957,greece,europe
593,1977.0,9308479.0,73.68,14195.524280000001,greece,europe
594,1982.0,9786480.0,75.24,15268.420890000001,greece,europe
595,1987.0,9974490.0,76.67,16120.528390000001,greece,europe
596,1992.0,10325429.0,77.03,17541.49634,greece,europe
597,1997.0,10502372.0,77.869,18747.69814,greece,europe
598,2002.0,10603863.0,78.256,22514.2548,greece,europe
599,2007.0,10706290.0,79.483,27538.41188,greece,europe
600,1952.0,3146381.0,42.023,2428.2377690000003,guatemala,americas
601,1957.0,3640876.0,44.141999999999996,2617.155967,guatemala,americas
602,1962.0,4208858.0,46.95399999999999,2750.364446,guatemala,americas
603,1967.0,4690773.0,50.016000000000005,3242.5311469999997,guatemala,americas
604,1972.0,5149581.0,53.738,4031.4082710000002,guatemala,americas
605,1977.0,5703430.0,56.028999999999996,4879.992748,guatemala,americas
606,1982.0,6395630.0,58.137,4820.49479,guatemala,americas
607,1987.0,7326406.0,60.782,4246.485974,guatemala,americas
608,1992.0,8486949.0,63.373000000000005,4439.4508399999995,guatemala,americas
609,1997.0,9803875.0,66.322,4684.313807,guatemala,americas
610,2002.0,11178650.0,68.97800000000001,4858.347495,guatemala,americas
611,2007.0,12572928.0,70.259,5186.050003,guatemala,americas
612,1952.0,2664249.0,33.609,510.19649230000005,guinea,africa
613,1957.0,2876726.0,34.558,576.2670245,guinea,africa
614,1962.0,3140003.0,35.753,686.3736739,guinea,africa
615,1967.0,3451418.0,37.196999999999996,708.7595409,guinea,africa
616,1972.0,3811387.0,38.842,741.6662307,guinea,africa
617,1977.0,4227026.0,40.762,874.6858642999999,guinea,africa
618,1982.0,4710497.0,42.891000000000005,857.2503577,guinea,africa
619,1987.0,5650262.0,45.552,805.5724717999999,guinea,africa
620,1992.0,6990574.0,48.576,794.3484384,guinea,africa
621,1997.0,8048834.0,51.455,869.4497667999999,guinea,africa
622,2002.0,8807818.0,53.676,945.5835837000001,guinea,africa
623,2007.0,9947814.0,56.007,942.6542111,guinea,africa
624,1952.0,580653.0,32.5,299.850319,guinea-bissau,africa
625,1957.0,601095.0,33.489000000000004,431.7904566000001,guinea-bissau,africa
626,1962.0,627820.0,34.488,522.0343725,guinea-bissau,africa
627,1967.0,601287.0,35.492,715.5806402000001,guinea-bissau,africa
628,1972.0,625361.0,36.486,820.2245876000001,guinea-bissau,africa
629,1977.0,745228.0,37.465,764.7259627999999,guinea-bissau,africa
630,1982.0,825987.0,39.327,838.1239671,guinea-bissau,africa
631,1987.0,927524.0,41.245,736.4153921,guinea-bissau,africa
632,1992.0,1050938.0,43.266000000000005,745.5398706,guinea-bissau,africa
633,1997.0,1193708.0,44.873000000000005,796.6644681,guinea-bissau,africa
634,2002.0,1332459.0,45.504,575.7047176,guinea-bissau,africa
635,2007.0,1472041.0,46.388000000000005,579.2317429999999,guinea-bissau,africa
636,1952.0,3201488.0,37.579,1840.366939,haiti,americas
637,1957.0,3507701.0,40.696,1726.887882,haiti,americas
638,1962.0,3880130.0,43.59,1796.589032,haiti,americas
639,1967.0,4318137.0,46.243,1452.057666,haiti,americas
640,1972.0,4698301.0,48.042,1654.456946,haiti,americas
641,1977.0,4908554.0,49.923,1874.2989309999998,haiti,americas
642,1982.0,5198399.0,51.461000000000006,2011.1595489999997,haiti,americas
643,1987.0,5756203.0,53.636,1823.015995,haiti,americas
644,1992.0,6326682.0,55.089,1456.309517,haiti,americas
645,1997.0,6913545.0,56.67100000000001,1341.7269310000001,haiti,americas
646,2002.0,7607651.0,58.137,1270.364932,haiti,americas
647,2007.0,8502814.0,60.916000000000004,1201.637154,haiti,americas
648,1952.0,1517453.0,41.912,2194.926204,honduras,americas
649,1957.0,1770390.0,44.665,2220.487682,honduras,americas
650,1962.0,2090162.0,48.041000000000004,2291.1568350000002,honduras,americas
651,1967.0,2500689.0,50.924,2538.269358,honduras,americas
652,1972.0,2965146.0,53.88399999999999,2529.842345,honduras,americas
653,1977.0,3055235.0,57.402,3203.208066,honduras,americas
654,1982.0,3669448.0,60.909,3121.7607940000003,honduras,americas
655,1987.0,4372203.0,64.492,3023.0966989999997,honduras,americas
656,1992.0,5077347.0,66.399,3081.694603,honduras,americas
657,1997.0,5867957.0,67.65899999999999,3160.454906,honduras,americas
658,2002.0,6677328.0,68.565,3099.72866,honduras,americas
659,2007.0,7483763.0,70.19800000000001,3548.3308460000003,honduras,americas
660,1952.0,2125900.0,60.96,3054.421209,"hong kong, china",asia
661,1957.0,2736300.0,64.75,3629.076457,"hong kong, china",asia
662,1962.0,3305200.0,67.65,4692.648271999999,"hong kong, china",asia
663,1967.0,3722800.0,70.0,6197.962814,"hong kong, china",asia
664,1972.0,4115700.0,72.0,8315.928145,"hong kong, china",asia
665,1977.0,4583700.0,73.6,11186.14125,"hong kong, china",asia
666,1982.0,5264500.0,75.45,14560.530509999999,"hong kong, china",asia
667,1987.0,5584510.0,76.2,20038.472690000002,"hong kong, china",asia
668,1992.0,5829696.0,77.601,24757.60301,"hong kong, china",asia
669,1997.0,6495918.0,80.0,28377.632189999997,"hong kong, china",asia
670,2002.0,6762476.0,81.495,30209.015160000003,"hong kong, china",asia
671,2007.0,6980412.0,82.208,39724.97867,"hong kong, china",asia
672,1952.0,9504000.0,64.03,5263.6738159999995,hungary,europe
673,1957.0,9839000.0,66.41,6040.180011,hungary,europe
674,1962.0,10063000.0,67.96,7550.359877,hungary,europe
675,1967.0,10223422.0,69.5,9326.64467,hungary,europe
676,1972.0,10394091.0,69.76,10168.65611,hungary,europe
677,1977.0,10637171.0,69.95,11674.837370000001,hungary,europe
678,1982.0,10705535.0,69.39,12545.99066,hungary,europe
679,1987.0,10612740.0,69.58,12986.47998,hungary,europe
680,1992.0,10348684.0,69.17,10535.62855,hungary,europe
681,1997.0,10244684.0,71.04,11712.7768,hungary,europe
682,2002.0,10083313.0,72.59,14843.93556,hungary,europe
683,2007.0,9956108.0,73.33800000000001,18008.94444,hungary,europe
684,1952.0,147962.0,72.49,7267.688428,iceland,europe
685,1957.0,165110.0,73.47,9244.001412,iceland,europe
686,1962.0,182053.0,73.68,10350.15906,iceland,europe
687,1967.0,198676.0,73.73,13319.89568,iceland,europe
688,1972.0,209275.0,74.46,15798.063619999999,iceland,europe
689,1977.0,221823.0,76.11,19654.96247,iceland,europe
690,1982.0,233997.0,76.99,23269.6075,iceland,europe
691,1987.0,244676.0,77.23,26923.206280000002,iceland,europe
692,1992.0,259012.0,78.77,25144.39201,iceland,europe
693,1997.0,271192.0,78.95,28061.099660000003,iceland,europe
694,2002.0,288030.0,80.5,31163.201960000002,iceland,europe
695,2007.0,301931.0,81.757,36180.789189999996,iceland,europe
696,1952.0,372000000.0,37.373000000000005,546.5657493,india,asia
697,1957.0,409000000.0,40.249,590.061996,india,asia
698,1962.0,454000000.0,43.605,658.3471509,india,asia
699,1967.0,506000000.0,47.193000000000005,700.7706107000001,india,asia
700,1972.0,567000000.0,50.651,724.032527,india,asia
701,1977.0,634000000.0,54.208,813.3373230000001,india,asia
702,1982.0,708000000.0,56.596000000000004,855.7235377000001,india,asia
703,1987.0,788000000.0,58.553000000000004,976.5126756000001,india,asia
704,1992.0,872000000.0,60.223,1164.406809,india,asia
705,1997.0,959000000.0,61.765,1458.817442,india,asia
706,2002.0,1034172547.0,62.879,1746.769454,india,asia
707,2007.0,1110396331.0,64.69800000000001,2452.210407,india,asia
708,1952.0,82052000.0,37.468,749.6816546,indonesia,asia
709,1957.0,90124000.0,39.918,858.9002707000001,indonesia,asia
710,1962.0,99028000.0,42.518,849.2897700999999,indonesia,asia
711,1967.0,109343000.0,45.964,762.4317721,indonesia,asia
712,1972.0,121282000.0,49.203,1111.107907,indonesia,asia
713,1977.0,136725000.0,52.702,1382.702056,indonesia,asia
714,1982.0,153343000.0,56.159,1516.872988,indonesia,asia
715,1987.0,169276000.0,60.137,1748.356961,indonesia,asia
716,1992.0,184816000.0,62.681000000000004,2383.140898,indonesia,asia
717,1997.0,199278000.0,66.041,3119.335603,indonesia,asia
718,2002.0,211060000.0,68.58800000000001,2873.91287,indonesia,asia
719,2007.0,223547000.0,70.65,3540.6515640000002,indonesia,asia
720,1952.0,17272000.0,44.869,3035.326002,iran,asia
721,1957.0,19792000.0,47.181000000000004,3290.257643,iran,asia
722,1962.0,22874000.0,49.325,4187.329802,iran,asia
723,1967.0,26538000.0,52.468999999999994,5906.731804999999,iran,asia
724,1972.0,30614000.0,55.233999999999995,9613.818607,iran,asia
725,1977.0,35480679.0,57.702,11888.59508,iran,asia
726,1982.0,43072751.0,59.62,7608.334602,iran,asia
727,1987.0,51889696.0,63.04,6642.881371,iran,asia
728,1992.0,60397973.0,65.742,7235.653187999999,iran,asia
729,1997.0,63327987.0,68.042,8263.590301,iran,asia
730,2002.0,66907826.0,69.45100000000001,9240.761975,iran,asia
731,2007.0,69453570.0,70.964,11605.71449,iran,asia
732,1952.0,5441766.0,45.32,4129.766056,iraq,asia
733,1957.0,6248643.0,48.437,6229.333562,iraq,asia
734,1962.0,7240260.0,51.457,8341.737815,iraq,asia
735,1967.0,8519282.0,54.458999999999996,8931.459811,iraq,asia
736,1972.0,10061506.0,56.95,9576.037596,iraq,asia
737,1977.0,11882916.0,60.413000000000004,14688.235069999999,iraq,asia
738,1982.0,14173318.0,62.038000000000004,14517.90711,iraq,asia
739,1987.0,16543189.0,65.044,11643.57268,iraq,asia
740,1992.0,17861905.0,59.461000000000006,3745.6406869999996,iraq,asia
741,1997.0,20775703.0,58.81100000000001,3076.239795,iraq,asia
742,2002.0,24001816.0,57.04600000000001,4390.717312,iraq,asia
743,2007.0,27499638.0,59.545,4471.061906,iraq,asia
744,1952.0,2952156.0,66.91,5210.280328,ireland,europe
745,1957.0,2878220.0,68.9,5599.077872,ireland,europe
746,1962.0,2830000.0,70.29,6631.597314,ireland,europe
747,1967.0,2900100.0,71.08,7655.568963,ireland,europe
748,1972.0,3024400.0,71.28,9530.772895999999,ireland,europe
749,1977.0,3271900.0,72.03,11150.98113,ireland,europe
750,1982.0,3480000.0,73.1,12618.321409999999,ireland,europe
751,1987.0,3539900.0,74.36,13872.86652,ireland,europe
752,1992.0,3557761.0,75.467,17558.81555,ireland,europe
753,1997.0,3667233.0,76.122,24521.94713,ireland,europe
754,2002.0,3879155.0,77.783,34077.04939,ireland,europe
755,2007.0,4109086.0,78.885,40675.99635,ireland,europe
756,1952.0,1620914.0,65.39,4086.522128,israel,asia
757,1957.0,1944401.0,67.84,5385.278451,israel,asia
758,1962.0,2310904.0,69.39,7105.630706,israel,asia
759,1967.0,2693585.0,70.75,8393.741404,israel,asia
760,1972.0,3095893.0,71.63,12786.93223,israel,asia
761,1977.0,3495918.0,73.06,13306.619209999999,israel,asia
762,1982.0,3858421.0,74.45,15367.0292,israel,asia
763,1987.0,4203148.0,75.6,17122.47986,israel,asia
764,1992.0,4936550.0,76.93,18051.52254,israel,asia
765,1997.0,5531387.0,78.26899999999999,20896.60924,israel,asia
766,2002.0,6029529.0,79.696,21905.59514,israel,asia
767,2007.0,6426679.0,80.745,25523.2771,israel,asia
768,1952.0,47666000.0,65.94,4931.404154999999,italy,europe
769,1957.0,49182000.0,67.81,6248.656232,italy,europe
770,1962.0,50843200.0,69.24,8243.58234,italy,europe
771,1967.0,52667100.0,71.06,10022.40131,italy,europe
772,1972.0,54365564.0,72.19,12269.27378,italy,europe
773,1977.0,56059245.0,73.48,14255.98475,italy,europe
774,1982.0,56535636.0,74.98,16537.4835,italy,europe
775,1987.0,56729703.0,76.42,19207.234819999998,italy,europe
776,1992.0,56840847.0,77.44,22013.64486,italy,europe
777,1997.0,57479469.0,78.82,24675.02446,italy,europe
778,2002.0,57926999.0,80.24,27968.098169999997,italy,europe
779,2007.0,58147733.0,80.546,28569.7197,italy,europe
780,1952.0,1426095.0,58.53,2898.5308809999997,jamaica,americas
781,1957.0,1535090.0,62.61,4756.525781,jamaica,americas
782,1962.0,1665128.0,65.61,5246.107524,jamaica,americas
783,1967.0,1861096.0,67.51,6124.703450999999,jamaica,americas
784,1972.0,1997616.0,69.0,7433.889293000001,jamaica,americas
785,1977.0,2156814.0,70.11,6650.195573,jamaica,americas
786,1982.0,2298309.0,71.21,6068.05135,jamaica,americas
787,1987.0,2326606.0,71.77,6351.237495,jamaica,americas
788,1992.0,2378618.0,71.766,7404.923685,jamaica,americas
789,1997.0,2531311.0,72.262,7121.924704000001,jamaica,americas
790,2002.0,2664659.0,72.047,6994.774861,jamaica,americas
791,2007.0,2780132.0,72.567,7320.880262000001,jamaica,americas
792,1952.0,86459025.0,63.03,3216.956347,japan,asia
793,1957.0,91563009.0,65.5,4317.694365,japan,asia
794,1962.0,95831757.0,68.73,6576.649461,japan,asia
795,1967.0,100825279.0,71.43,9847.788606999999,japan,asia
796,1972.0,107188273.0,73.42,14778.78636,japan,asia
797,1977.0,113872473.0,75.38,16610.37701,japan,asia
798,1982.0,118454974.0,77.11,19384.10571,japan,asia
799,1987.0,122091325.0,78.67,22375.941890000002,japan,asia
800,1992.0,124329269.0,79.36,26824.895109999998,japan,asia
801,1997.0,125956499.0,80.69,28816.58499,japan,asia
802,2002.0,127065841.0,82.0,28604.5919,japan,asia
803,2007.0,127467972.0,82.603,31656.06806,japan,asia
804,1952.0,607914.0,43.158,1546.907807,jordan,asia
805,1957.0,746559.0,45.669,1886.080591,jordan,asia
806,1962.0,933559.0,48.126000000000005,2348.009158,jordan,asia
807,1967.0,1255058.0,51.629,2741.796252,jordan,asia
808,1972.0,1613551.0,56.528,2110.856309,jordan,asia
809,1977.0,1937652.0,61.13399999999999,2852.351568,jordan,asia
810,1982.0,2347031.0,63.739,4161.415959,jordan,asia
811,1987.0,2820042.0,65.869,4448.679912,jordan,asia
812,1992.0,3867409.0,68.015,3431.5936469999997,jordan,asia
813,1997.0,4526235.0,69.77199999999999,3645.379572,jordan,asia
814,2002.0,5307470.0,71.263,3844.9171939999997,jordan,asia
815,2007.0,6053193.0,72.535,4519.461171,jordan,asia
816,1952.0,6464046.0,42.27,853.5409189999999,kenya,africa
817,1957.0,7454779.0,44.68600000000001,944.4383152,kenya,africa
818,1962.0,8678557.0,47.949,896.9663732,kenya,africa
819,1967.0,10191512.0,50.653999999999996,1056.736457,kenya,africa
820,1972.0,12044785.0,53.559,1222.359968,kenya,africa
821,1977.0,14500404.0,56.155,1267.613204,kenya,africa
822,1982.0,17661452.0,58.766000000000005,1348.225791,kenya,africa
823,1987.0,21198082.0,59.339,1361.936856,kenya,africa
824,1992.0,25020539.0,59.285,1341.9217210000002,kenya,africa
825,1997.0,28263827.0,54.407,1360.4850210000002,kenya,africa
826,2002.0,31386842.0,50.992,1287.514732,kenya,africa
827,2007.0,35610177.0,54.11,1463.249282,kenya,africa
828,1952.0,8865488.0,50.056000000000004,1088.277758,"korea, dem. rep.",asia
829,1957.0,9411381.0,54.081,1571.134655,"korea, dem. rep.",asia
830,1962.0,10917494.0,56.656000000000006,1621.693598,"korea, dem. rep.",asia
831,1967.0,12617009.0,59.942,2143.540609,"korea, dem. rep.",asia
832,1972.0,14781241.0,63.983000000000004,3701.6215030000003,"korea, dem. rep.",asia
833,1977.0,16325320.0,67.15899999999999,4106.301249,"korea, dem. rep.",asia
834,1982.0,17647518.0,69.1,4106.525293,"korea, dem. rep.",asia
835,1987.0,19067554.0,70.64699999999999,4106.4923149999995,"korea, dem. rep.",asia
836,1992.0,20711375.0,69.97800000000001,3726.063507,"korea, dem. rep.",asia
837,1997.0,21585105.0,67.727,1690.756814,"korea, dem. rep.",asia
838,2002.0,22215365.0,66.66199999999999,1646.758151,"korea, dem. rep.",asia
839,2007.0,23301725.0,67.297,1593.06548,"korea, dem. rep.",asia
840,1952.0,20947571.0,47.453,1030.592226,"korea, rep.",asia
841,1957.0,22611552.0,52.681000000000004,1487.593537,"korea, rep.",asia
842,1962.0,26420307.0,55.292,1536.3443869999999,"korea, rep.",asia
843,1967.0,30131000.0,57.716,2029.2281420000002,"korea, rep.",asia
844,1972.0,33505000.0,62.611999999999995,3030.87665,"korea, rep.",asia
845,1977.0,36436000.0,64.766,4657.22102,"korea, rep.",asia
846,1982.0,39326000.0,67.123,5622.942464,"korea, rep.",asia
847,1987.0,41622000.0,69.81,8533.088805,"korea, rep.",asia
848,1992.0,43805450.0,72.244,12104.27872,"korea, rep.",asia
849,1997.0,46173816.0,74.64699999999999,15993.52796,"korea, rep.",asia
850,2002.0,47969150.0,77.045,19233.98818,"korea, rep.",asia
851,2007.0,49044790.0,78.623,23348.139730000003,"korea, rep.",asia
852,1952.0,160000.0,55.565,108382.3529,kuwait,asia
853,1957.0,212846.0,58.033,113523.1329,kuwait,asia
854,1962.0,358266.0,60.47,95458.11176,kuwait,asia
855,1967.0,575003.0,64.624,80894.88326,kuwait,asia
856,1972.0,841934.0,67.712,109347.867,kuwait,asia
857,1977.0,1140357.0,69.343,59265.477139999995,kuwait,asia
858,1982.0,1497494.0,71.309,31354.03573,kuwait,asia
859,1987.0,1891487.0,74.17399999999999,28118.42998,kuwait,asia
860,1992.0,1418095.0,75.19,34932.91959,kuwait,asia
861,1997.0,1765345.0,76.156,40300.61996,kuwait,asia
862,2002.0,2111561.0,76.904,35110.10566,kuwait,asia
863,2007.0,2505559.0,77.58800000000001,47306.98978,kuwait,asia
864,1952.0,1439529.0,55.928000000000004,4834.804067,lebanon,asia
865,1957.0,1647412.0,59.489,6089.786934000001,lebanon,asia
866,1962.0,1886848.0,62.093999999999994,5714.560611,lebanon,asia
867,1967.0,2186894.0,63.87,6006.983042,lebanon,asia
868,1972.0,2680018.0,65.421,7486.384341,lebanon,asia
869,1977.0,3115787.0,66.09899999999999,8659.696836,lebanon,asia
870,1982.0,3086876.0,66.983,7640.519520999999,lebanon,asia
871,1987.0,3089353.0,67.926,5377.091329,lebanon,asia
